cpu_end_us,cpu_memory_usage,cpu_start_us,cpu_time_total_us,device_memory_usage,device_time_total_us,id,input_shapes,is_async,is_user_annotation,key,module_hierarchy,name,parent_id,parent_name,scope,self_cpu_time_total_us,self_device_time_total_us,stack
639532.243,0,639530.42,0,0,1.8229999999748543,21077,,False,False,Memcpy DtoH (Device -> Pinned),,Memcpy DtoH (Device -> Pinned),,,0,0,1.8229999999748543,
639543.52,0,639542.664,0.856000000028871,0,0,0,,False,False,<built-in function getattr>,,<built-in function getattr>,0,llava/model/language_model/custom_modeling_llama.py(614): forward,0,0.856000000028871,0,
639553.783,0,639548.878,4.90500000002794,0,0,4815,"[[1,624],[],[]]",False,False,aten::select,,aten::select,0,llava/model/language_model/custom_modeling_llama.py(614): forward,0,4.130000000004657,0,
639553.025,0,639552.25,0.7750000000232831,0,0,4816,"[[1,624],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4815,aten::select,0,0.7750000000232831,0,
639558.227,0,639555.527,2.699999999953434,0,0,4817,"[[624],[],[]]",False,False,aten::select,,aten::select,0,llava/model/language_model/custom_modeling_llama.py(614): forward,0,2.2609999999403954,0,
639557.713,0,639557.274,0.4390000000130385,0,0,4818,"[[624],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4817,aten::select,0,0.4390000000130385,0,
639581.86,0,639564.741,17.118999999947846,0,1.1520000000018626,4819,"[[],[],[]]",False,False,aten::add,,aten::add,0,llava/model/language_model/custom_modeling_llama.py(614): forward,0,10.368999999947846,1.1520000000018626,
639580.186,0,639573.436,6.75,0,0,21091,,False,False,cudaLaunchKernel,,cudaLaunchKernel,4819,aten::add,0,6.75,0,
639581.974,0,639580.822,0,0,1.1520000000018626,21091,,False,False,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>, 4, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, at::native::CUDAFunctorOnSelf_add<long>, std::array<char*, 2ul>, TrivialOffsetCalculator<1, unsigned int>, TrivialOffsetCalculator<1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast)",,,0,0,1.1520000000018626,
639617.921,0,639588.904,29.01699999999255,0,1.0880000001052395,4820,"[[],[]]",False,False,aten::eq,,aten::eq,0,llava/model/language_model/custom_modeling_llama.py(614): forward,0,21.646000000066124,1.0880000001052395,
639616.105,0,639608.734,7.3709999999264255,0,0,21102,,False,False,cudaLaunchKernel,,cudaLaunchKernel,4820,aten::eq,0,7.3709999999264255,0,
639617.783,0,639616.695,0,0,1.0880000001052395,21102,,False,False,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 2ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, bool, at::native::(anonymous namespace)::CompareEqFunctor<long> >, std::array<char*, 2ul>)",,,0,0,1.0880000001052395,
639647.784,0,639629.194,18.589999999967404,0,1.0249999999068677,4821,[[]],False,False,aten::is_nonzero,,aten::is_nonzero,0,llava/model/language_model/custom_modeling_llama.py(614): forward,0,1.812999999965541,0.0,
639647.465,0,639630.688,16.777000000001863,0,1.0249999999068677,4822,[[]],False,False,aten::item,,aten::item,4821,aten::is_nonzero,0,1.8699999999953434,0.0,
639646.914,0,639632.007,14.90700000000652,0,1.0249999999068677,4823,[[]],False,False,aten::_local_scalar_dense,,aten::_local_scalar_dense,4822,aten::item,0,5.160999999963678,1.0249999999068677,
639641.966,0,639635.193,6.7730000000447035,0,0,21108,,False,False,cudaMemcpyAsync,,cudaMemcpyAsync,4823,aten::_local_scalar_dense,0,6.7730000000447035,0,
639643.097,0,639642.072,0,0,1.0249999999068677,21108,,False,False,Memcpy DtoH (Device -> Pinned),,Memcpy DtoH (Device -> Pinned),,,0,0,1.0249999999068677,
639645.455,0,639642.482,2.9729999999981374,0,0,21109,,False,False,cudaStreamSynchronize,,cudaStreamSynchronize,4823,aten::_local_scalar_dense,0,2.9729999999981374,0,
697825.975,0,639658.812,58167.16299999994,0,82.18000000016764,0,,False,False,torch_profiler_generate_trace.py(314): wrapped_select,,torch_profiler_generate_trace.py(314): wrapped_select,0,llava/model/language_model/custom_modeling_llama.py(614): forward,0,-49.476000000024214,0.0,
639667.465,0,639662.629,4.8360000000102445,0,0,0,,False,False,contextlib.py(299): helper,,contextlib.py(299): helper,0,torch_profiler_generate_trace.py(314): wrapped_select,0,1.9160000000847504,0,
639666.884,0,639663.964,2.919999999925494,0,0,0,,False,False,contextlib.py(104): __init__,,contextlib.py(104): __init__,0,contextlib.py(299): helper,0,2.52599999983795,0,
639666.04,0,639665.646,0.3940000000875443,0,0,0,,False,False,<built-in function getattr>,,<built-in function getattr>,0,contextlib.py(104): __init__,0,0.3940000000875443,0,
639698.201,0,639668.49,29.711000000010245,0,0,0,,False,False,contextlib.py(132): __enter__,,contextlib.py(132): __enter__,0,torch_profiler_generate_trace.py(314): wrapped_select,0,0.8130000000819564,0,
639698.058,0,639669.16,28.897999999928288,0,0,0,,False,False,<built-in function next>,,<built-in function next>,0,contextlib.py(132): __enter__,0,0.8169999999227002,0,
639697.836,0,639669.755,28.081000000005588,0,0,0,,False,False,torch_profiler_generate_trace.py(126): record_scope,,torch_profiler_generate_trace.py(126): record_scope,0,<built-in function next>,0,2.280999999959022,0,
639674.965,0,639671.058,3.9070000000065193,0,0,0,,False,False,torch/autograd/profiler.py(859): __init__,,torch/autograd/profiler.py(859): __init__,0,torch_profiler_generate_trace.py(126): record_scope,0,2.2779999998165295,0,
639673.741,0,639672.288,1.4530000000959262,0,0,0,,False,False,typing.py(392): inner,,typing.py(392): inner,0,torch/autograd/profiler.py(859): __init__,0,1.4530000000959262,0,
639674.773,0,639674.597,0.17600000009406358,0,0,0,,False,False,torch/jit/__init__.py(129): annotate,,torch/jit/__init__.py(129): annotate,0,torch/autograd/profiler.py(859): __init__,0,0.17600000009406358,0,
639697.473,0,639675.58,21.893000000040047,0,0,0,,False,False,torch/autograd/profiler.py(872): __enter__,,torch/autograd/profiler.py(872): __enter__,0,torch_profiler_generate_trace.py(126): record_scope,0,2.6520000000018626,0,
639696.81,0,639677.569,19.241000000038184,0,0,0,,False,False,torch/_ops.py(1263): __call__,,torch/_ops.py(1263): __call__,0,torch/autograd/profiler.py(872): __enter__,0,0.6230000000214204,0,
639696.658,0,639678.04,18.618000000016764,0,0,0,,False,False,<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147aacb6930>,,<built-in method _record_function_enter_new of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147aacb6930>,0,torch/_ops.py(1263): __call__,0,18.618000000016764,0,
697772.845,0,639686.529,58086.31599999999,0,82.18000000016764,4824,,False,True,profile.value_aware_token_selection.layer07,,profile.value_aware_token_selection.layer07,0,torch_profiler_generate_trace.py(314): wrapped_select,7,98.23199999995995,0.0,
697692.203,0,639704.119,57988.08400000003,0,82.18000000016764,0,,False,False,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,4824,profile.value_aware_token_selection.layer07,0,172.58699999994133,0.0,
639715.342,0,639710.098,5.243999999947846,0,0,4825,"[[1,624,4096],[],[]]",False,False,aten::select,,aten::select,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,4.144999999902211,0,
639714.527,0,639713.428,1.0990000000456348,0,0,4826,"[[1,624,4096],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4825,aten::select,0,1.0990000000456348,0,
639724.571,0,639721.355,3.216000000014901,0,0,4827,"[[1,32,624,624],[],[]]",False,False,aten::select,,aten::select,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,2.349000000045635,0,
639724.046,0,639723.179,0.8669999999692664,0,0,4828,"[[1,32,624,624],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4827,aten::select,0,0.8669999999692664,0,
639729.424,0,639728.118,1.3059999999823049,0,0,0,,False,False,<built-in method size of Tensor object at 0x7146fb59dd10>,,<built-in method size of Tensor object at 0x7146fb59dd10>,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,1.3059999999823049,0,
639736.914,0,639733.751,3.162999999942258,0,0,4829,"[[1,32,624],[]]",False,False,aten::unsqueeze,,aten::unsqueeze,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,2.394999999902211,0,
639736.466,0,639735.698,0.7680000000400469,0,0,4830,"[[1,32,624],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4829,aten::unsqueeze,0,0.7680000000400469,0,
639764.575,0,639741.238,23.336999999941327,0,6.496000000042841,4831,"[[1,32,624,1],[1,32,624,128]]",False,False,aten::mul,,aten::mul,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,13.903999999864027,6.496000000042841,
639762.584,0,639753.151,9.4330000000773,0,0,21128,,False,False,cudaLaunchKernel,,cudaLaunchKernel,4831,aten::mul,0,9.4330000000773,0,
697677.214,0,639762.526,0,0,57914.68800000008,4824,,False,True,profile.value_aware_token_selection.layer07,,profile.value_aware_token_selection.layer07,,,0,0,57914.68800000008,
639769.022,0,639762.526,0,0,6.496000000042841,21128,,False,False,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",,,0,0,6.496000000042841,
639793.751,0,639773.161,20.59000000008382,0,0,0,,False,False,<built-in method permute of Tensor object at 0x7146fb5b7930>,,<built-in method permute of Tensor object at 0x7146fb5b7930>,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,15.735000000102445,0,
639792.614,0,639787.759,4.8549999999813735,0,0,4832,"[[1,32,624,128],[]]",False,False,aten::permute,,aten::permute,0,<built-in method permute of Tensor object at 0x7146fb5b7930>,0,3.930999999982305,0,
639792.15,0,639791.226,0.9239999999990687,0,0,4833,"[[1,32,624,128],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4832,aten::permute,0,0.9239999999990687,0,
639832.564,0,639795.093,37.47100000001956,0,5.9200000000419095,0,,False,False,<built-in method contiguous of Tensor object at 0x7146fb59e080>,,<built-in method contiguous of Tensor object at 0x7146fb59e080>,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,5.188000000081956,0.0,
639830.563,0,639798.28,32.2829999999376,0,5.9200000000419095,4834,"[[1,624,32,128],[]]",False,False,aten::contiguous,,aten::contiguous,0,<built-in method contiguous of Tensor object at 0x7146fb59e080>,0,1.8999999999068677,0.0,
639830.246,0,639799.863,30.383000000030734,0,5.9200000000419095,4835,"[[1,624,32,128],[]]",False,False,aten::clone,,aten::clone,4834,aten::contiguous,0,4.470000000088476,0.0,
639810.331,0,639801.947,8.383999999961816,0,0,4836,"[[1,624,32,128],[],[],[],[],[]]",False,False,aten::empty_like,,aten::empty_like,4835,aten::clone,0,2.70699999993667,0,
639809.569,0,639803.892,5.677000000025146,0,0,4837,"[[],[],[],[],[],[]]",False,False,aten::empty,,aten::empty,4836,aten::empty_like,0,5.677000000025146,0,
639829.676,0,639812.147,17.528999999980442,0,5.9200000000419095,4838,"[[1,624,32,128],[1,624,32,128],[]]",False,False,aten::copy_,,aten::copy_,4835,aten::clone,0,10.173999999882653,5.9200000000419095,
639827.109,0,639819.754,7.355000000097789,0,0,21143,,False,False,cudaLaunchKernel,,cudaLaunchKernel,4838,aten::copy_,0,7.355000000097789,0,
639833.185,0,639827.265,0,0,5.9200000000419095,21143,,False,False,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})",,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#10}::operator()() const::{lambda(c10::Half)#1} const&)::{lambda(int)#1})",,,0,0,5.9200000000419095,
639845.242,0,639835.375,9.866999999969266,0,0,0,,False,False,<built-in method view of Tensor object at 0x7146fb59def0>,,<built-in method view of Tensor object at 0x7146fb59def0>,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,8.31499999994412,0,
639844.13,0,639842.578,1.5520000000251457,0,0,4839,"[[1,624,32,128],[]]",False,False,aten::view,,aten::view,0,<built-in method view of Tensor object at 0x7146fb59def0>,0,1.5520000000251457,0,
639872.321,0,639852.221,20.099999999976717,0,1.056999999913387,4840,[[]],False,False,aten::item,,aten::item,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,2.006000000052154,0.0,
639871.727,0,639853.633,18.093999999924563,0,1.056999999913387,4841,[[]],False,False,aten::_local_scalar_dense,,aten::_local_scalar_dense,4840,aten::item,0,6.434999999939464,1.056999999913387,
639866.169,0,639857.779,8.39000000001397,0,0,21154,,False,False,cudaMemcpyAsync,,cudaMemcpyAsync,4841,aten::_local_scalar_dense,0,8.39000000001397,0,
639867.139,0,639866.082,0,0,1.056999999913387,21154,,False,False,Memcpy DtoH (Device -> Pinned),,Memcpy DtoH (Device -> Pinned),,,0,0,1.056999999913387,
639869.989,0,639866.72,3.268999999971129,0,0,21155,,False,False,cudaStreamSynchronize,,cudaStreamSynchronize,4841,aten::_local_scalar_dense,0,3.268999999971129,0,
639879.711,0,639876.073,3.6380000000353903,0,0,4842,"[[1,624,4096],[],[],[],[]]",False,False,aten::slice,,aten::slice,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,2.930999999982305,0,
639879.082,0,639878.375,0.7070000000530854,0,0,4843,"[[1,624,4096],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4842,aten::slice,0,0.7070000000530854,0,
639888.508,0,639885.616,2.8919999999925494,0,0,4844,"[[1,4096],[]]",False,False,aten::unsqueeze,,aten::unsqueeze,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,2.4549999999580905,0,
639888.11,0,639887.673,0.43700000003445894,0,0,4845,"[[1,4096],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4844,aten::unsqueeze,0,0.43700000003445894,0,
639915.044,0,639894.382,20.662000000011176,0,5.6639999999897555,4846,"[[1,1,4096],[1,576,4096],[]]",False,False,aten::sub,,aten::sub,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,13.496999999973923,5.6639999999897555,
639912.853,0,639905.688,7.165000000037253,0,0,21172,,False,False,cudaLaunchKernel,,cudaLaunchKernel,4846,aten::sub,0,7.165000000037253,0,
639919.269,0,639913.605,0,0,5.6639999999897555,21172,,False,False,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1})",,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<c10::Half> const&)::{lambda(int)#1})",,,0,0,5.6639999999897555,
639924.05,0,639921.485,2.565000000060536,0,0,4847,"[[1,4096],[]]",False,False,aten::unsqueeze,,aten::unsqueeze,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,2.04300000006333,0,
639923.676,0,639923.154,0.521999999997206,0,0,4848,"[[1,4096],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4847,aten::unsqueeze,0,0.521999999997206,0,
687687.51,0,639931.785,47755.72499999998,0,54.88300000014715,0,,False,False,<built-in method cosine_similarity of type object at 0x71495b359d60>,,<built-in method cosine_similarity of type object at 0x71495b359d60>,0,llava/model/language_model/custom_modeling_llama.py(550): value_aware_token_selection,0,43.62300000002142,0.0,
687667.874,0,639955.772,47712.101999999955,0,54.88300000014715,4849,"[[1,576,4096],[1,1,4096],[],[]]",False,False,aten::cosine_similarity,,aten::cosine_similarity,0,<built-in method cosine_similarity of type object at 0x71495b359d60>,0,143.5339999999851,0.0,
639962.979,0,639962.126,0.853000000002794,0,0,4850,"[[1,576,4096],[1,1,4096]]",False,False,aten::result_type,,aten::result_type,4849,aten::cosine_similarity,0,0.853000000002794,0,
639969.583,0,639966.248,3.334999999962747,0,0,4851,"[[1,1,4096],[],[]]",False,False,aten::expand,,aten::expand,4849,aten::cosine_similarity,0,2.6489999999757856,0,
639969.094,0,639968.408,0.6859999999869615,0,0,4852,"[[1,1,4096],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4851,aten::expand,0,0.6859999999869615,0,
639972.982,0,639970.865,2.1169999999692664,0,0,4853,"[[1,576,4096],[],[]]",False,False,aten::expand,,aten::expand,4849,aten::cosine_similarity,0,1.6709999999729916,0,
639972.667,0,639972.221,0.4459999999962747,0,0,4854,"[[1,576,4096],[],[],[]]",False,False,aten::as_strided,,aten::as_strided,4853,aten::expand,0,0.4459999999962747,0,
671278.865,0,639992.023,31286.841999999946,0,12.479999999981374,4855,"[[1,576,4096],[],[],[],[]]",False,False,aten::linalg_vector_norm,,aten::linalg_vector_norm,4849,aten::cosine_similarity,0,27614.253000000026,6.239999999990687,
671255.494,0,667582.905,3672.58899999992,0,6.239999999990687,21192,,False,False,cudaLaunchKernel,,cudaLaunchKernel,4855,aten::linalg_vector_norm,0,3581.722999999998,0.0,
671220.44,0,671129.574,90.86599999992177,0,6.239999999990687,4855,,False,False,Lazy Function Loading,,Lazy Function Loading,21192,cudaLaunchKernel,0,90.86599999992177,6.239999999990687,
671254.367,0,671248.127,0,0,6.239999999990687,21192,,False,False,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<c10::Half, at::native::NormTwoOps<c10::Half, float, c10::Half, true>, unsigned int, c10::Half, 4, 4> >(at::native::ReduceOp<c10::Half, at::native::NormTwoOps<c10::Half, float, c10::Half, true>, unsigned int, c10::Half, 4, 4>)",,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<c10::Half, at::native::NormTwoOps<c10::Half, float, c10::Half, true>, unsigned int, c10::Half, 4, 4> >(at::native::ReduceOp<c10::Half, at::native::NormTwoOps<c10::Half, float, c10::Half, true>, unsigned int, c10::Half, 4, 4>)",,,0,0,6.239999999990687,
671403.191,0,671306.565,96.6260000000475,0,1.025000000023283,4856,"[[1,576,1],[]]",False,False,aten::clone,,aten::clone,4849,aten::cosine_similarity,0,15.168999999994412,0.0,
671343.763,0,671317.969,25.793999999994412,0,0,4857,"[[],[],[],[],[],[]]",False,False,aten::empty_strided,,aten::empty_strided,4856,aten::clone,0,25.793999999994412,0,
671402.611,0,671346.948,55.66300000005867,0,1.025000000023283,4858,"[[1,576,1],[1,576,1],[]]",False,False,aten::copy_,,aten::copy_,4856,aten::clone,0,27.27000000013504,1.025000000023283,
671399.399,0,671371.006,28.39299999992363,0,0,21204,,False,False,cudaMemcpyAsync,,cudaMemcpyAsync,4858,aten::copy_,0,28.39299999992363,0,
671399.206,0,671398.181,0,0,1.025000000023283,21204,,False,False,Memcpy DtoD (Device -> Device),,Memcpy DtoD (Device -> Device),,,0,0,1.025000000023283,
671472.158,0,671410.168,61.9900000001071,0,4.896999999997206,4859,"[[1,576,4096],[],[],[],[]]",False,False,aten::linalg_vector_norm,,aten::linalg_vector_norm,4849,aten::cosine_similarity,0,42.642000000108965,4.896999999997206,
671455.174,0,671443.684,11.489999999990687,0,0,21219,,False,False,cudaMemsetAsync,,cudaMemsetAsync,4859,aten::linalg_vector_norm,0,11.489999999990687,0,
671456.968,0,671456.552,0,0,0.41599999996833503,21219,,False,False,Memset (Device),,Memset (Device),,,0,0,0.41599999996833503,
671468.086,0,671460.228,7.858000000007451,0,0,21222,,False,False,cudaLaunchKernel,,cudaLaunchKernel,4859,aten::linalg_vector_norm,0,7.858000000007451,0,
671472.329,0,671467.848,0,0,4.481000000028871,21222,,False,False,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<c10::Half, at::native::NormTwoOps<c10::Half, float, c10::Half, true>, unsigned int, c10::Half, 4, 4> >(at::native::ReduceOp<c10::Half, at::native::NormTwoOps<c10::Half, float, c10::Half, true>, unsigned int, c10::Half, 4, 4>)",,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<c10::Half, at::native::NormTwoOps<c10::Half, float, c10::Half, true>, unsigned int, c10::Half, 4, 4> >(at::native::ReduceOp<c10::Half, at::native::NormTwoOps<c10::Half, float, c10::Half, true>, unsigned int, c10::Half, 4, 4>)",,,0,0,4.481000000028871,
671499.473,0,671474.11,25.363000000012107,0,0.9919999999692664,4860,"[[1,576,1],[]]",False,False,aten::clone,,aten::clone,4849,aten::cosine_similarity,0,7.029999999911524,0.0,
671483.719,0,671478.874,4.845000000088476,0,0,4861,"[[],[],[],[],[],[]]",False,False,aten::empty_strided,,aten::empty_strided,4860,aten::clone,0,4.845000000088476,0,
671498.906,0,671485.418,13.488000000012107,0,0.9919999999692664,4862,"[[1,576,1],[1,576,1],[]]",False,False,aten::copy_,,aten::copy_,4860,aten::clone,0,4.675999999977648,0.9919999999692664,
671497.185,0,671488.373,8.812000000034459,0,0,21234,,False,False,cudaMemcpyAsync,,cudaMemcpyAsync,4862,aten::copy_,0,8.812000000034459,0,
671498.698,0,671497.706,0,0,0.9919999999692664,21234,,False,False,Memcpy DtoD (Device -> Device),,Memcpy DtoD (Device -> Device),,,0,0,0.9919999999692664,
671547.009,0,671511.868,35.14099999994505,0,0.9279999999562278,4863,"[[],[],[],[],[]]",False,False,aten::scalar_tensor,,aten::scalar_tensor,4849,aten::cosine_similarity,0,9.837999999872409,0.0,
671523.978,0,671517.575,6.40300000004936,0,0,4864,"[[],[],[],[],[],[]]",False,False,aten::empty,,aten::empty,4863,aten::scalar_tensor,0,6.40300000004936,0,
671546.273,0,671527.373,18.900000000023283,0,0.9279999999562278,4865,"[[],[]]",False,False,aten::fill_,,aten::fill_,4863,aten::scalar_tensor,0,10.893999999971129,0.9279999999562278,
671544.608,0,671536.602,8.006000000052154,0,0,21248,,False,False,cudaLaunchKernel,,cudaLaunchKernel,4865,aten::fill_,0,8.006000000052154,0,
671545.612,0,671544.684,0,0,0.9279999999562278,21248,,False,False,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, std::array<char*, 1ul> >(int, at::native::FillFunctor<float>, std::array<char*, 1ul>)",,,0,0,0.9279999999562278,
687390.064,0,671555.55,15834.513999999966,0,5.503999999957159,4866,"[[1,576,1],[]]",False,False,aten::clamp_min_,,aten::clamp_min_,4849,aten::cosine_similarity,0,12843.302000000025,2.7519999999785796,
687369.882,0,684378.67,2991.2119999999413,0,2.7519999999785796,21257,,False,False,cudaLaunchKernel,,cudaLaunchKernel,4866,aten::clamp_min_,0,2680.4529999999795,0.0,
687335.657,0,687024.898,310.7589999999618,0,2.7519999999785796,4866,,False,False,Lazy Function Loading,,Lazy Function Loading,21257,cudaLaunchKernel,0,310.7589999999618,2.7519999999785796,
